        Time	          P1	          P2	           M	          Q1	          Q2	          D1	          D2	           B	         EP1	         EP2	          EM	          IC	         Tot	          pH	         fpH	       CO2aq	          O2	       fsalt	        frdx	
  3.6480e+03	  4.0531e+00	  2.0019e+00	  1.0053e+01	  4.2709e-02	  1.0785e+00	  1.2379e-01	  2.9496e-01	  2.8666e-01	  1.2918e-04	  6.4226e-05	  9.6703e-05	  5.7384e-02	  1.8234e+01	  6.2220e+00	  9.9844e-01	  4.5071e-05	  1.6746e-03	  1.0000e+00	  9.9512e-01	
  3.6720e+03	  4.0533e+00	  2.0017e+00	  1.0053e+01	  4.2671e-02	  1.0788e+00	  1.2360e-01	  2.9518e-01	  2.8728e-01	  1.2953e-04	  6.4391e-05	  9.6961e-05	  5.7817e-02	  1.8236e+01	  6.2218e+00	  9.9844e-01	  4.5236e-05	  1.6691e-03	  1.0000e+00	  9.9508e-01	
  3.6960e+03	  4.0536e+00	  2.0015e+00	  1.0054e+01	  4.2633e-02	  1.0791e+00	  1.2340e-01	  2.9540e-01	  2.8790e-01	  1.2988e-04	  6.4555e-05	  9.7220e-05	  5.8250e-02	  1.8237e+01	  6.2215e+00	  9.9845e-01	  4.5401e-05	  1.6637e-03	  1.0000e+00	  9.9504e-01	
  3.7200e+03	  4.0538e+00	  2.0013e+00	  1.0054e+01	  4.2595e-02	  1.0794e+00	  1.2321e-01	  2.9562e-01	  2.8853e-01	  1.3024e-04	  6.4718e-05	  9.7477e-05	  5.8684e-02	  1.8239e+01	  6.2213e+00	  9.9845e-01	  4.5566e-05	  1.6582e-03	  1.0000e+00	  9.9500e-01	
  3.7440e+03	  4.0541e+00	  2.0012e+00	  1.0055e+01	  4.2558e-02	  1.0797e+00	  1.2302e-01	  2.9585e-01	  2.8915e-01	  1.3059e-04	  6.4881e-05	  9.7734e-05	  5.9119e-02	  1.8240e+01	  6.2210e+00	  9.9846e-01	  4.5732e-05	  1.6527e-03	  1.0000e+00	  9.9496e-01	
  3.7680e+03	  4.0544e+00	  2.0010e+00	  1.0055e+01	  4.2519e-02	  1.0800e+00	  1.2283e-01	  2.9607e-01	  2.8977e-01	  1.3094e-04	  6.5044e-05	  9.7991e-05	  5.9555e-02	  1.8242e+01	  6.2207e+00	  9.9846e-01	  4.5898e-05	  1.6472e-03	  1.0000e+00	  9.9492e-01	
  3.7920e+03	  4.0546e+00	  2.0008e+00	  1.0056e+01	  4.2481e-02	  1.0803e+00	  1.2263e-01	  2.9629e-01	  2.9040e-01	  1.3129e-04	  6.5206e-05	  9.8247e-05	  5.9991e-02	  1.8243e+01	  6.2205e+00	  9.9846e-01	  4.6064e-05	  1.6417e-03	  1.0000e+00	  9.9488e-01	
  3.8160e+03	  4.0549e+00	  2.0006e+00	  1.0056e+01	  4.2443e-02	  1.0806e+00	  1.2244e-01	  2.9651e-01	  2.9102e-01	  1.3164e-04	  6.5368e-05	  9.8502e-05	  6.0428e-02	  1.8245e+01	  6.2202e+00	  9.9847e-01	  4.6231e-05	  1.6361e-03	  1.0000e+00	  9.9484e-01	
  3.8400e+03	  4.0551e+00	  2.0004e+00	  1.0057e+01	  4.2405e-02	  1.0809e+00	  1.2225e-01	  2.9674e-01	  2.9164e-01	  1.3198e-04	  6.5530e-05	  9.8757e-05	  6.0866e-02	  1.8246e+01	  6.2200e+00	  9.9847e-01	  4.6398e-05	  1.6306e-03	  1.0000e+00	  9.9480e-01	
  3.8640e+03	  4.0554e+00	  2.0002e+00	  1.0057e+01	  4.2366e-02	  1.0812e+00	  1.2205e-01	  2.9696e-01	  2.9227e-01	  1.3233e-04	  6.5691e-05	  9.9011e-05	  6.1304e-02	  1.8248e+01	  6.2197e+00	  9.9848e-01	  4.6565e-05	  1.6251e-03	  1.0000e+00	  9.9476e-01	
  3.8880e+03	  4.0556e+00	  2.0000e+00	  1.0058e+01	  4.2328e-02	  1.0815e+00	  1.2186e-01	  2.9718e-01	  2.9290e-01	  1.3268e-04	  6.5852e-05	  9.9265e-05	  6.1744e-02	  1.8249e+01	  6.2195e+00	  9.9848e-01	  4.6732e-05	  1.6195e-03	  1.0000e+00	  9.9472e-01	
  3.9120e+03	  4.0559e+00	  1.9998e+00	  1.0058e+01	  4.2290e-02	  1.0818e+00	  1.2167e-01	  2.9741e-01	  2.9352e-01	  1.3302e-04	  6.6013e-05	  9.9519e-05	  6.2184e-02	  1.8251e+01	  6.2192e+00	  9.9849e-01	  4.6900e-05	  1.6139e-03	  1.0000e+00	  9.9467e-01	
  3.9360e+03	  4.0561e+00	  1.9996e+00	  1.0059e+01	  4.2251e-02	  1.0821e+00	  1.2147e-01	  2.9763e-01	  2.9415e-01	  1.3337e-04	  6.6173e-05	  9.9772e-05	  6.2624e-02	  1.8252e+01	  6.2190e+00	  9.9849e-01	  4.7067e-05	  1.6084e-03	  1.0000e+00	  9.9463e-01	
  3.9600e+03	  4.0564e+00	  1.9994e+00	  1.0059e+01	  4.2212e-02	  1.0824e+00	  1.2128e-01	  2.9785e-01	  2.9477e-01	  1.3372e-04	  6.6333e-05	  1.0002e-04	  6.3066e-02	  1.8254e+01	  6.2187e+00	  9.9849e-01	  4.7236e-05	  1.6028e-03	  1.0000e+00	  9.9459e-01	
  3.9840e+03	  4.0566e+00	  1.9992e+00	  1.0060e+01	  4.2174e-02	  1.0827e+00	  1.2109e-01	  2.9808e-01	  2.9540e-01	  1.3406e-04	  6.6493e-05	  1.0028e-04	  6.3508e-02	  1.8255e+01	  6.2185e+00	  9.9850e-01	  4.7404e-05	  1.5972e-03	  1.0000e+00	  9.9455e-01	
  4.0080e+03	  4.0569e+00	  1.9990e+00	  1.0060e+01	  4.2135e-02	  1.0830e+00	  1.2089e-01	  2.9830e-01	  2.9603e-01	  1.3440e-04	  6.6652e-05	  1.0053e-04	  6.3951e-02	  1.8257e+01	  6.2182e+00	  9.9850e-01	  4.7573e-05	  1.5916e-03	  1.0000e+00	  9.9450e-01	
  4.0320e+03	  4.0571e+00	  1.9988e+00	  1.0061e+01	  4.2096e-02	  1.0833e+00	  1.2070e-01	  2.9853e-01	  2.9666e-01	  1.3475e-04	  6.6811e-05	  1.0078e-04	  6.4395e-02	  1.8258e+01	  6.2180e+00	  9.9851e-01	  4.7742e-05	  1.5860e-03	  1.0000e+00	  9.9446e-01	
  4.0560e+03	  4.0574e+00	  1.9986e+00	  1.0061e+01	  4.2057e-02	  1.0836e+00	  1.2051e-01	  2.9875e-01	  2.9729e-01	  1.3509e-04	  6.6970e-05	  1.0103e-04	  6.4839e-02	  1.8260e+01	  6.2177e+00	  9.9851e-01	  4.7911e-05	  1.5804e-03	  1.0000e+00	  9.9442e-01	
  4.0800e+03	  4.0576e+00	  1.9984e+00	  1.0062e+01	  4.2018e-02	  1.0839e+00	  1.2031e-01	  2.9897e-01	  2.9791e-01	  1.3543e-04	  6.7129e-05	  1.0128e-04	  6.5284e-02	  1.8261e+01	  6.2175e+00	  9.9851e-01	  4.8080e-05	  1.5748e-03	  1.0000e+00	  9.9437e-01	
  4.1040e+03	  4.0579e+00	  1.9982e+00	  1.0062e+01	  4.1979e-02	  1.0842e+00	  1.2012e-01	  2.9920e-01	  2.9854e-01	  1.3578e-04	  6.7287e-05	  1.0153e-04	  6.5730e-02	  1.8263e+01	  6.2173e+00	  9.9852e-01	  4.8250e-05	  1.5691e-03	  1.0000e+00	  9.9433e-01	
  4.1280e+03	  4.0581e+00	  1.9980e+00	  1.0063e+01	  4.1940e-02	  1.0845e+00	  1.1992e-01	  2.9942e-01	  2.9917e-01	  1.3612e-04	  6.7445e-05	  1.0178e-04	  6.6176e-02	  1.8264e+01	  6.2170e+00	  9.9852e-01	  4.8420e-05	  1.5635e-03	  1.0000e+00	  9.9428e-01	
  4.1520e+03	  4.0583e+00	  1.9978e+00	  1.0063e+01	  4.1901e-02	  1.0848e+00	  1.1973e-01	  2.9965e-01	  2.9980e-01	  1.3646e-04	  6.7603e-05	  1.0203e-04	  6.6624e-02	  1.8266e+01	  6.2168e+00	  9.9853e-01	  4.8591e-05	  1.5579e-03	  1.0000e+00	  9.9424e-01	
  4.1760e+03	  4.0586e+00	  1.9975e+00	  1.0064e+01	  4.1861e-02	  1.0851e+00	  1.1953e-01	  2.9987e-01	  3.0043e-01	  1.3680e-04	  6.7760e-05	  1.0228e-04	  6.7072e-02	  1.8267e+01	  6.2165e+00	  9.9853e-01	  4.8761e-05	  1.5522e-03	  1.0000e+00	  9.9419e-01	
  4.2000e+03	  4.0588e+00	  1.9973e+00	  1.0064e+01	  4.1822e-02	  1.0854e+00	  1.1934e-01	  3.0010e-01	  3.0106e-01	  1.3714e-04	  6.7918e-05	  1.0253e-04	  6.7520e-02	  1.8269e+01	  6.2163e+00	  9.9853e-01	  4.8932e-05	  1.5465e-03	  1.0000e+00	  9.9414e-01	
  4.2240e+03	  4.0591e+00	  1.9971e+00	  1.0065e+01	  4.1782e-02	  1.0857e+00	  1.1915e-01	  3.0032e-01	  3.0169e-01	  1.3748e-04	  6.8075e-05	  1.0278e-04	  6.7970e-02	  1.8270e+01	  6.2160e+00	  9.9854e-01	  4.9103e-05	  1.5409e-03	  1.0000e+00	  9.9410e-01	
  4.2480e+03	  4.0593e+00	  1.9969e+00	  1.0065e+01	  4.1743e-02	  1.0860e+00	  1.1895e-01	  3.0055e-01	  3.0233e-01	  1.3782e-04	  6.8232e-05	  1.0303e-04	  6.8420e-02	  1.8271e+01	  6.2158e+00	  9.9854e-01	  4.9275e-05	  1.5352e-03	  1.0000e+00	  9.9405e-01	
  4.2720e+03	  4.0596e+00	  1.9967e+00	  1.0066e+01	  4.1703e-02	  1.0863e+00	  1.1876e-01	  3.0077e-01	  3.0296e-01	  1.3816e-04	  6.8388e-05	  1.0327e-04	  6.8871e-02	  1.8273e+01	  6.2156e+00	  9.9854e-01	  4.9446e-05	  1.5295e-03	  1.0000e+00	  9.9400e-01	
  4.2960e+03	  4.0598e+00	  1.9964e+00	  1.0066e+01	  4.1664e-02	  1.0866e+00	  1.1856e-01	  3.0100e-01	  3.0359e-01	  1.3850e-04	  6.8545e-05	  1.0352e-04	  6.9322e-02	  1.8274e+01	  6.2153e+00	  9.9854e-01	  4.9618e-05	  1.5238e-03	  9.9999e-01	  9.9395e-01	
  4.3200e+03	  4.0600e+00	  1.9962e+00	  1.0067e+01	  4.1624e-02	  1.0869e+00	  1.1837e-01	  3.0122e-01	  3.0422e-01	  1.3884e-04	  6.8701e-05	  1.0377e-04	  6.9775e-02	  1.8276e+01	  6.2151e+00	  9.9855e-01	  4.9790e-05	  1.5181e-03	  9.9999e-01	  9.9391e-01	
  4.3440e+03	  4.0603e+00	  1.9960e+00	  1.0067e+01	  4.1584e-02	  1.0872e+00	  1.1817e-01	  3.0145e-01	  3.0486e-01	  1.3918e-04	  6.8857e-05	  1.0402e-04	  7.0228e-02	  1.8277e+01	  6.2148e+00	  9.9855e-01	  4.9963e-05	  1.5124e-03	  9.9999e-01	  9.9386e-01	
  4.3680e+03	  4.0605e+00	  1.9958e+00	  1.0068e+01	  4.1545e-02	  1.0875e+00	  1.1798e-01	  3.0167e-01	  3.0549e-01	  1.3952e-04	  6.9013e-05	  1.0426e-04	  7.0681e-02	  1.8279e+01	  6.2146e+00	  9.9855e-01	  5.0135e-05	  1.5066e-03	  9.9999e-01	  9.9381e-01	
  4.3920e+03	  4.0608e+00	  1.9955e+00	  1.0068e+01	  4.1505e-02	  1.0878e+00	  1.1778e-01	  3.0190e-01	  3.0612e-01	  1.3986e-04	  6.9169e-05	  1.0451e-04	  7.1136e-02	  1.8280e+01	  6.2144e+00	  9.9856e-01	  5.0308e-05	  1.5009e-03	  9.9999e-01	  9.9376e-01	
  4.4160e+03	  4.0610e+00	  1.9953e+00	  1.0069e+01	  4.1465e-02	  1.0881e+00	  1.1759e-01	  3.0213e-01	  3.0676e-01	  1.4019e-04	  6.9324e-05	  1.0476e-04	  7.1591e-02	  1.8282e+01	  6.2141e+00	  9.9856e-01	  5.0482e-05	  1.4951e-03	  9.9999e-01	  9.9371e-01	
  4.4400e+03	  4.0612e+00	  1.9951e+00	  1.0070e+01	  4.1425e-02	  1.0884e+00	  1.1739e-01	  3.0235e-01	  3.0739e-01	  1.4053e-04	  6.9479e-05	  1.0501e-04	  7.2047e-02	  1.8283e+01	  6.2139e+00	  9.9856e-01	  5.0655e-05	  1.4894e-03	  9.9999e-01	  9.9366e-01	
  4.4640e+03	  4.0615e+00	  1.9948e+00	  1.0070e+01	  4.1385e-02	  1.0887e+00	  1.1720e-01	  3.0258e-01	  3.0803e-01	  1.4087e-04	  6.9634e-05	  1.0525e-04	  7.2503e-02	  1.8285e+01	  6.2136e+00	  9.9856e-01	  5.0829e-05	  1.4836e-03	  9.9999e-01	  9.9361e-01	
  4.4880e+03	  4.0617e+00	  1.9946e+00	  1.0071e+01	  4.1345e-02	  1.0890e+00	  1.1700e-01	  3.0280e-01	  3.0866e-01	  1.4121e-04	  6.9789e-05	  1.0550e-04	  7.2961e-02	  1.8286e+01	  6.2134e+00	  9.9857e-01	  5.1003e-05	  1.4779e-03	  9.9999e-01	  9.9355e-01	
  4.5120e+03	  4.0619e+00	  1.9944e+00	  1.0071e+01	  4.1305e-02	  1.0893e+00	  1.1681e-01	  3.0303e-01	  3.0930e-01	  1.4154e-04	  6.9944e-05	  1.0574e-04	  7.3419e-02	  1.8288e+01	  6.2132e+00	  9.9857e-01	  5.1177e-05	  1.4721e-03	  9.9999e-01	  9.9350e-01	
  4.5360e+03	  4.0622e+00	  1.9941e+00	  1.0072e+01	  4.1264e-02	  1.0896e+00	  1.1661e-01	  3.0326e-01	  3.0993e-01	  1.4188e-04	  7.0099e-05	  1.0599e-04	  7.3877e-02	  1.8289e+01	  6.2129e+00	  9.9857e-01	  5.1352e-05	  1.4663e-03	  9.9999e-01	  9.9345e-01	
  4.5600e+03	  4.0624e+00	  1.9939e+00	  1.0072e+01	  4.1224e-02	  1.0899e+00	  1.1642e-01	  3.0348e-01	  3.1057e-01	  1.4222e-04	  7.0253e-05	  1.0623e-04	  7.4337e-02	  1.8290e+01	  6.2127e+00	  9.9857e-01	  5.1526e-05	  1.4605e-03	  9.9999e-01	  9.9340e-01	
  4.5840e+03	  4.0627e+00	  1.9937e+00	  1.0073e+01	  4.1184e-02	  1.0902e+00	  1.1623e-01	  3.0371e-01	  3.1120e-01	  1.4255e-04	  7.0407e-05	  1.0648e-04	  7.4797e-02	  1.8292e+01	  6.2125e+00	  9.9858e-01	  5.1701e-05	  1.4547e-03	  9.9999e-01	  9.9334e-01	
  4.6080e+03	  4.0629e+00	  1.9934e+00	  1.0073e+01	  4.1143e-02	  1.0905e+00	  1.1603e-01	  3.0394e-01	  3.1184e-01	  1.4289e-04	  7.0562e-05	  1.0673e-04	  7.5258e-02	  1.8293e+01	  6.2122e+00	  9.9858e-01	  5.1877e-05	  1.4489e-03	  9.9999e-01	  9.9329e-01	
  4.6320e+03	  4.0631e+00	  1.9932e+00	  1.0074e+01	  4.1103e-02	  1.0908e+00	  1.1584e-01	  3.0416e-01	  3.1248e-01	  1.4322e-04	  7.0716e-05	  1.0697e-04	  7.5719e-02	  1.8295e+01	  6.2120e+00	  9.9858e-01	  5.2052e-05	  1.4431e-03	  9.9999e-01	  9.9323e-01	
  4.6560e+03	  4.0633e+00	  1.9929e+00	  1.0074e+01	  4.1062e-02	  1.0911e+00	  1.1564e-01	  3.0439e-01	  3.1311e-01	  1.4356e-04	  7.0869e-05	  1.0722e-04	  7.6181e-02	  1.8296e+01	  6.2118e+00	  9.9858e-01	  5.2228e-05	  1.4372e-03	  9.9999e-01	  9.9318e-01	
  4.6800e+03	  4.0636e+00	  1.9927e+00	  1.0075e+01	  4.1022e-02	  1.0914e+00	  1.1545e-01	  3.0462e-01	  3.1375e-01	  1.4390e-04	  7.1023e-05	  1.0746e-04	  7.6644e-02	  1.8298e+01	  6.2115e+00	  9.9859e-01	  5.2404e-05	  1.4314e-03	  9.9999e-01	  9.9312e-01	
  4.7040e+03	  4.0638e+00	  1.9924e+00	  1.0076e+01	  4.0981e-02	  1.0917e+00	  1.1525e-01	  3.0484e-01	  3.1439e-01	  1.4423e-04	  7.1177e-05	  1.0770e-04	  7.7108e-02	  1.8299e+01	  6.2113e+00	  9.9859e-01	  5.2580e-05	  1.4256e-03	  9.9999e-01	  9.9307e-01	
  4.7280e+03	  4.0640e+00	  1.9922e+00	  1.0076e+01	  4.0941e-02	  1.0920e+00	  1.1506e-01	  3.0507e-01	  3.1503e-01	  1.4457e-04	  7.1330e-05	  1.0795e-04	  7.7572e-02	  1.8301e+01	  6.2111e+00	  9.9859e-01	  5.2757e-05	  1.4197e-03	  9.9999e-01	  9.9301e-01	
  4.7520e+03	  4.0643e+00	  1.9919e+00	  1.0077e+01	  4.0900e-02	  1.0923e+00	  1.1486e-01	  3.0530e-01	  3.1566e-01	  1.4490e-04	  7.1483e-05	  1.0819e-04	  7.8037e-02	  1.8302e+01	  6.2108e+00	  9.9859e-01	  5.2934e-05	  1.4138e-03	  9.9999e-01	  9.9295e-01	
  4.7760e+03	  4.0645e+00	  1.9917e+00	  1.0077e+01	  4.0859e-02	  1.0926e+00	  1.1467e-01	  3.0553e-01	  3.1630e-01	  1.4524e-04	  7.1637e-05	  1.0844e-04	  7.8503e-02	  1.8304e+01	  6.2106e+00	  9.9859e-01	  5.3111e-05	  1.4080e-03	  9.9999e-01	  9.9290e-01	
  4.8000e+03	  4.0647e+00	  1.9914e+00	  1.0078e+01	  4.0819e-02	  1.0929e+00	  1.1447e-01	  3.0575e-01	  3.1694e-01	  1.4557e-04	  7.1790e-05	  1.0868e-04	  7.8969e-02	  1.8305e+01	  6.2104e+00	  9.9860e-01	  5.3288e-05	  1.4021e-03	  9.9999e-01	  9.9284e-01	
  4.8240e+03	  4.0650e+00	  1.9912e+00	  1.0078e+01	  4.0778e-02	  1.0932e+00	  1.1428e-01	  3.0598e-01	  3.1758e-01	  1.4591e-04	  7.1943e-05	  1.0893e-04	  7.9436e-02	  1.8307e+01	  6.2101e+00	  9.9860e-01	  5.3466e-05	  1.3962e-03	  9.9999e-01	  9.9278e-01	
  4.8480e+03	  4.0652e+00	  1.9909e+00	  1.0079e+01	  4.0737e-02	  1.0935e+00	  1.1409e-01	  3.0621e-01	  3.1822e-01	  1.4624e-04	  7.2095e-05	  1.0917e-04	  7.9904e-02	  1.8308e+01	  6.2099e+00	  9.9860e-01	  5.3644e-05	  1.3903e-03	  9.9999e-01	  9.9272e-01	
  4.8720e+03	  4.0654e+00	  1.9907e+00	  1.0079e+01	  4.0696e-02	  1.0937e+00	  1.1389e-01	  3.0644e-01	  3.1886e-01	  1.4658e-04	  7.2248e-05	  1.0941e-04	  8.0372e-02	  1.8309e+01	  6.2097e+00	  9.9860e-01	  5.3822e-05	  1.3844e-03	  9.9999e-01	  9.9266e-01	
  4.8960e+03	  4.0656e+00	  1.9904e+00	  1.0080e+01	  4.0655e-02	  1.0940e+00	  1.1370e-01	  3.0667e-01	  3.1950e-01	  1.4691e-04	  7.2401e-05	  1.0966e-04	  8.0841e-02	  1.8311e+01	  6.2095e+00	  9.9860e-01	  5.4000e-05	  1.3785e-03	  9.9999e-01	  9.9260e-01	
  4.9200e+03	  4.0659e+00	  1.9901e+00	  1.0080e+01	  4.0614e-02	  1.0943e+00	  1.1350e-01	  3.0689e-01	  3.2014e-01	  1.4725e-04	  7.2553e-05	  1.0990e-04	  8.1311e-02	  1.8312e+01	  6.2092e+00	  9.9860e-01	  5.4179e-05	  1.3726e-03	  9.9999e-01	  9.9254e-01	
  4.9440e+03	  4.0661e+00	  1.9899e+00	  1.0081e+01	  4.0573e-02	  1.0946e+00	  1.1331e-01	  3.0712e-01	  3.2078e-01	  1.4758e-04	  7.2705e-05	  1.1014e-04	  8.1782e-02	  1.8314e+01	  6.2090e+00	  9.9860e-01	  5.4358e-05	  1.3666e-03	  9.9999e-01	  9.9248e-01	
  4.9680e+03	  4.0663e+00	  1.9896e+00	  1.0082e+01	  4.0532e-02	  1.0949e+00	  1.1312e-01	  3.0735e-01	  3.2142e-01	  1.4792e-04	  7.2858e-05	  1.1039e-04	  8.2253e-02	  1.8315e+01	  6.2088e+00	  9.9861e-01	  5.4537e-05	  1.3607e-03	  9.9999e-01	  9.9241e-01	
  4.9920e+03	  4.0665e+00	  1.9893e+00	  1.0082e+01	  4.0491e-02	  1.0952e+00	  1.1292e-01	  3.0758e-01	  3.2206e-01	  1.4825e-04	  7.3010e-05	  1.1063e-04	  8.2725e-02	  1.8317e+01	  6.2085e+00	  9.9861e-01	  5.4717e-05	  1.3547e-03	  9.9999e-01	  9.9235e-01	
